athlete_id,true_label,rf_pred,rf_pred_proba,xgb_pred,xgb_pred_proba,model_set
547451,0,0,0.013867786411536078,0,0.0016427321,Model_D
547452,0,0,0.15618635612901066,0,0.026913958,Model_D
547547,0,0,0.3641485891783562,0,0.09773907,Model_D
547564,1,0,0.4806641490215391,0,0.18378112,Model_D
547569,0,1,0.5223286590843894,0,0.08237652,Model_D
547594,0,0,0.052594959675326416,0,0.004297541,Model_D
547714,0,0,0.05389601670567514,0,0.0027456891,Model_D
547720,0,0,0.1318836833583729,0,0.015561739,Model_D
547728,0,0,0.23840526009380622,0,0.03799659,Model_D
547781,0,0,0.10027895108890501,0,0.0150039205,Model_D
547836,0,0,0.01160498786010701,0,0.0007423165,Model_D
547854,0,1,0.6137278000190605,0,0.36646047,Model_D
547855,0,0,0.30244799329060046,0,0.010027799,Model_D
547858,0,0,0.1271517644540702,0,0.004552834,Model_D
547868,0,1,0.6023297838751559,0,0.16362526,Model_D
548028,0,1,0.6258327573637092,0,0.48270458,Model_D
548105,0,0,0.027033042271230805,0,0.009505137,Model_D
548140,0,0,0.06806142206366295,0,0.0071777217,Model_D
548143,0,1,0.663031442522041,0,0.49071592,Model_D
548155,0,0,0.36671740032400746,0,0.10054415,Model_D
548178,0,0,0.03904928406727564,0,0.014016498,Model_D
548190,0,0,0.13466903972767055,0,0.036324758,Model_D
548255,0,0,0.08996418541274671,0,0.012750067,Model_D
548258,0,0,0.019115993145120927,0,0.004637142,Model_D
548260,0,0,0.15799596065713734,0,0.01708101,Model_D
548397,0,0,0.07362665244028319,0,0.016055236,Model_D
548445,0,0,0.1212644089481341,0,0.009724646,Model_D
548466,0,0,0.11926806571998101,0,0.009809437,Model_D
548472,0,0,0.02001014902074979,0,0.003513553,Model_D
548612,0,0,0.05105545194303842,0,0.01559242,Model_D
548622,0,0,0.017680736756691694,0,0.0030920592,Model_D
548677,0,0,0.05174464559222747,0,0.01438673,Model_D
548708,0,0,0.04050846319949428,0,0.012407023,Model_D
548894,0,0,0.09684392708863708,0,0.01494491,Model_D
548895,0,0,0.016566327167992282,0,0.002110263,Model_D
549120,0,0,0.011781240879743636,0,0.00089409924,Model_D
549137,0,0,0.040096506104190466,0,0.003481174,Model_D
549146,0,0,0.08303555608750166,0,0.008148904,Model_D
549237,0,0,0.16117995000564633,0,0.016796613,Model_D
549335,0,0,0.05623534521909138,0,0.011691026,Model_D
549349,0,0,0.05942396655008952,0,0.005841279,Model_D
549504,0,0,0.07969112581796572,0,0.0062862374,Model_D
549506,0,0,0.04832501246309526,0,0.0052523674,Model_D
549535,0,0,0.036219205860649625,0,0.009191726,Model_D
549638,0,0,0.059554677590709273,0,0.007029923,Model_D
549649,0,0,0.06543112644266785,0,0.0056607993,Model_D
549814,0,0,0.32636457782838535,0,0.14153971,Model_D
549859,0,0,0.23969843788131923,0,0.028263407,Model_D
549865,0,0,0.3224224891921891,0,0.25884095,Model_D
